doctor_id,doctor_id,title,name,city1,city2,region,specialization,reviews,telemedicine,price
1569,234808,Dra.,Larissa Freire,Belo Horizonte,belo-horizonte,minas-gerais-mg,pediatra,19.0,0,150.0
1570,727420,Dr.,Marcos Untura Filho,Poços de Caldas,pocos-de-caldas,minas-gerais-mg,reumatologista,0.0,0,440.0
1571,773255,Dra.,Débora Hugo Pacheco,Belo Horizonte,belo-horizonte,minas-gerais-mg,mastologista,0.0,0,200.0
1572,676426,Dra.,Fabiana Cassiano,Montes Claros,montes-claros,minas-gerais-mg,mastologista,0.0,0,300.0
1573,173441,Dra.,Bernadete Bottene,Belo Horizonte,belo-horizonte,minas-gerais-mg,fisioterapeuta,1.0,0,350.0
1574,603536,Dra.,Natália Vieira Passos,Belo Horizonte,belo-horizonte,minas-gerais-mg,nutricionista,16.0,0,150.0
1575,285559,,Marta Coelho,Belo Horizonte,belo-horizonte,minas-gerais-mg,nutricionista,6.0,0,180.0
1576,159238,Dr.,Agnelo Figueiredo Marcos Franco,Curvelo,curvelo,minas-gerais-mg,oftalmologista,114.0,0,250.0
1577,120929,Dr.,Marco Antonio Lemos,Belo Horizonte,belo-horizonte,minas-gerais-mg,otorrino,32.0,0,200.0
1578,14769,Prof.,Paulo Fernando Tormin Borges Crosara,Belo Horizonte,belo-horizonte,minas-gerais-mg,otorrino,49.0,0,350.0
1579,204497,Dra.,Maria Aparecida Amin De Oliveira,Belo Horizonte,belo-horizonte,minas-gerais-mg,pediatra,9.0,0,350.0
1580,692797,Dr.,Gustavo Henrique Linhares De Oliveira,Conselheiro Lafaiete,conselheiro-lafaiete,minas-gerais-mg,psiquiatra,10.0,1,250.0
1581,742555,Dra.,Jamille Araripe,Candeias,salvador,minas-gerais-mg,cirurgiao-plastico,23.0,0,300.0
1582,725761,Dr.,Frederico Rodrigues Anselmo,Belo Horizonte,belo-horizonte,minas-gerais-mg,endocrinologista,1.0,0,200.0
1583,57308,Dra.,Martha Jackeline De Andrade Roquette Reis,Belo Horizonte,belo-horizonte,minas-gerais-mg,otorrino,15.0,0,250.0
1584,421473,Dr.,Conrado Leonel Menezes,Montes Claros,montes-claros,minas-gerais-mg,urologista,18.0,0,300.0
1585,126917,Dra.,Angélica Duarte De Oliveira Rocha,Capelinha,capelinha,minas-gerais-mg,dermatologista,3.0,0,290.0
1586,709933,Dra.,Gracia Lopes,Itajubá,itajuba,minas-gerais-mg,dentista,19.0,0,150.0
1587,761257,Dr.,Márcio Felix Alves Araújo,Chapada Gaúcha,chapada-gaucha,minas-gerais-mg,dermatologista,1.0,0,300.0
1588,20914,Dra.,Claudia Rosa Carvalho Giannini,Três Corações,cambuquira,minas-gerais-mg,ginecologista,1.0,0,300.0
1589,613386,Dra.,Arabela Versiani Pimenta,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,5.0,0,400.0
1590,755983,Dr.,André Vieira Lanza,Uberlândia,uberlandia,minas-gerais-mg,ginecologista,5.0,1,200.0
1591,755985,Dra.,Mayara Ferreira Biasi,Uberlândia,uberlandia,minas-gerais-mg,ginecologista,7.0,1,300.0
1592,773871,Dra.,Esther Mansur,Belo Horizonte,belo-horizonte,minas-gerais-mg,oftalmologista,0.0,1,250.0
1593,215614,Dra.,Maria Elvira Anastasia Pereira,Belo Horizonte,belo-horizonte,minas-gerais-mg,psiquiatra,193.0,1,400.0
1594,776066,,Ramayana De Freitas,Belo Horizonte,belo-horizonte,minas-gerais-mg,terapeuta-complementar,0.0,0,160.0
1595,366866,Dr.,Rogerio Campos Tavares,Varginha,varginha,minas-gerais-mg,coloproctologista,0.0,0,450.0
1596,377372,Dra.,Estefânia Corrêa De Souza,Belo Horizonte,belo-horizonte,minas-gerais-mg,fonoaudiologo,0.0,0,130.0
1597,86633,Dr.,Sérgio Freire,Belo Horizonte,nova-lima,minas-gerais-mg,ortopedista-traumatologista,16.0,1,450.0
1598,41355,Dra.,Loyane Lisieux Bronzon Vasconcelos,Belo Horizonte,belo-horizonte,minas-gerais-mg,otorrino,14.0,0,150.0
1599,698009,Dr.,Mateus Félix,Betim,betim,minas-gerais-mg,otorrino,11.0,0,160.0
1600,777509,Dra.,Rita De Cássia De Souza Theodoro,Santa Juliana,santa-juliana,minas-gerais-mg,psicologo,8.0,1,100.0
1601,230018,Dra.,Rosangela Leao,Belo Horizonte,belo-horizonte,minas-gerais-mg,psiquiatra,3.0,1,370.0
1602,737796,Dr.,Rodrigo Spínola E Silva,Belo Horizonte,belo-horizonte,minas-gerais-mg,urologista,0.0,0,400.0
1603,663119,Dr.,Pablo Sousa Linhares,Uberaba,uberaba,minas-gerais-mg,medico-clinico-geral,8.0,0,120.0
1604,67471,Dr.,José Gilberto De Brito Henriques,Belo Horizonte,belo-horizonte,minas-gerais-mg,neurocirurgiao,1.0,0,600.0
1605,734240,Dr.,Clovis Ramalho Maciel,Sete Lagoas,sete-lagoas,minas-gerais-mg,neurocirurgiao,2.0,0,400.0
1606,697944,Dr.,Antonio Jose Pedro Da Costa,Uberlândia,uberlandia,minas-gerais-mg,neurologista,5.0,0,300.0
1607,148258,,Ana Luisa Esteves,Nova Lima,nova-lima,minas-gerais-mg,psicologo,12.0,1,280.0
1608,700523,Dra.,Maria Angélica Tomás,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicanalista,16.0,0,150.0
1609,764847,Dra.,Ludmila Oliveira Maiolini,Elói Mendes,varginha,minas-gerais-mg,psiquiatra,23.0,0,350.0
1610,231015,Dr.,Ulisses Pereira Mendonça,Juiz de Fora,juiz-de-fora,minas-gerais-mg,cardiologista,29.0,0,250.0
1611,785611,Dr.,Leandro Câmara,Uberlândia,uberlandia,minas-gerais-mg,fisioterapeuta,1.0,0,90.0
1612,513232,Dr.,Rodrigo Martins Vinha,João Pinheiro,joao-pinheiro,minas-gerais-mg,generalista,1.0,0,350.0
1613,302617,Dr.,Rodrigo Dalessandro De Macedo,Belo Horizonte,belo-horizonte,minas-gerais-mg,ortopedista-traumatologista,30.0,0,400.0
1614,380533,,Sandra Araújo Procópio,Pouso Alegre,pouso-alegre,minas-gerais-mg,psicologo,81.0,1,230.0
1615,755870,,Tatiane Lima,Itabirito,itabirito,minas-gerais-mg,terapeuta-complementar,0.0,0,50.0
1616,695187,Dr.,Carlos Magno Paiva Da Silva,Belo Horizonte,belo-horizonte,minas-gerais-mg,urologista,74.0,0,300.0
1617,330525,Dr.,Reinaldo De Faria Lima,Contagem,contagem,minas-gerais-mg,oncologista,1.0,0,250.0
1618,683336,Dr.,Marco Antonio Batista Machado,Belo Horizonte,belo-horizonte,minas-gerais-mg,cardiologista,8.0,0,250.0
1619,199513,Dr.,Vitor Antonino Mendes De Sá,Belo Horizonte,belo-horizonte,minas-gerais-mg,gastroenterologista,8.0,0,350.0
1620,756218,,Adriana Fernandes,Belo Horizonte,belo-horizonte,minas-gerais-mg,terapeuta-complementar,0.0,0,150.0
1621,507023,Dr.,Jefferson Augusto Brito Souza Barbosa,Montes Claros,montes-claros,minas-gerais-mg,generalista,1.0,0,180.0
1622,771156,Dra.,Lanna Freitas Maciel,Uberlândia,uberlandia,minas-gerais-mg,nutricionista,0.0,0,250.0
1623,759741,Dr.,Ricardo De Castilho,Belo Horizonte,belo-horizonte,minas-gerais-mg,cirurgiao-geral,1.0,0,150.0
1624,435066,Dra.,Viviane Magalhães Da Silva Cunha,João Monlevade,joao-monlevade,minas-gerais-mg,pediatra,38.0,0,200.0
1625,100634,Dr.,Fabrício Vilela Bíscaro,Belo Horizonte,belo-horizonte,minas-gerais-mg,endocrinologista,57.0,0,300.0
1626,741727,Dr.,Sávio Reis,Pouso Alegre,pouso-alegre,minas-gerais-mg,neurocirurgiao,1.0,0,480.0
1627,409793,,Nina Rosa Felisardo Murta,Belo Horizonte,belo-horizonte,minas-gerais-mg,neurologista,17.0,0,400.0
1628,121380,Dr.,Marcos Augusto Lage Ladeira,Ipatinga,ipatinga,minas-gerais-mg,ortopedista-traumatologista,11.0,0,250.0
1629,722584,Dr.,Fernando Jeronymo Jorge,Guaxupé,guaxupe,minas-gerais-mg,ortopedista-traumatologista,29.0,1,400.0
1630,514315,,Livia Almeida,Belo Horizonte,belo-horizonte,minas-gerais-mg,terapeuta-complementar,0.0,0,350.0
1631,328505,Dra.,Maria Ângela Girardi,Cataguases,cataguases,minas-gerais-mg,ginecologista,9.0,0,300.0
1632,773299,,Eduarda Cury,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,9.0,1,100.0
1633,347223,Dr.,Felipe Souza,Uberlândia,uberlandia,minas-gerais-mg,cardiologista,19.0,0,220.0
1634,779442,Dr.,Moacyr Nogueira Luz Neto,Belo Horizonte,belo-horizonte,minas-gerais-mg,oftalmologista,0.0,0,130.0
1635,684556,Dr.,Rodrigo Tavares Cardozo,Uberaba,uberaba,minas-gerais-mg,ortopedista-traumatologista,15.0,0,300.0
1636,751051,Dr.,Marcos Correia Lima,Belo Horizonte,belo-horizonte,minas-gerais-mg,otorrino,8.0,0,150.0
1637,158884,Dr.,Leonardo Corrêa,Belo Horizonte,belo-horizonte,minas-gerais-mg,cirurgiao-geral,1.0,0,400.0
1638,745904,Dr.,Benjamim Da Silva Amorim,Varginha,varginha,minas-gerais-mg,psicologo,0.0,0,60.0
1639,694696,Dr.,Cláudio Fernando Costa,Governador Valadares,governador-valadares,minas-gerais-mg,psiquiatra,46.0,1,700.0
1640,682812,Dra.,Maria Eugênia Abreu Moreira,Belo Horizonte,belo-horizonte,minas-gerais-mg,reumatologista,2.0,0,200.0
1641,724981,Dra.,Camila Cinquetti,Belo Horizonte,belo-horizonte,minas-gerais-mg,mastologista,0.0,0,300.0
1642,518240,,Ana Elisa Bomtempo,Juiz de Fora,juiz-de-fora,minas-gerais-mg,fisioterapeuta,1.0,0,130.0
1643,398514,Dra.,Beatriz Miarelli Piedade,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,169.0,0,300.0
1644,662185,Dra.,Camila Lafuente Rezende,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,10.0,1,150.0
1645,771830,Dr.,Pedro Augusto Torres,Belo Horizonte,belo-horizonte,minas-gerais-mg,ortopedista-traumatologista,21.0,1,400.0
1646,778731,,Ana Carolina Campolina,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,5.0,1,200.0
1647,713428,Dra.,Cintia Hoffmann,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,22.0,1,150.0
1648,724100,,Marcelo Lima,Belo Horizonte,belo-horizonte,minas-gerais-mg,terapeuta-complementar,0.0,0,150.0
1649,565690,Dra.,Jordana Mendes Barros,Belo Horizonte,belo-horizonte,minas-gerais-mg,dentista,41.0,0,100.0
1650,689004,Dra.,Pollyanna Lucas Neiva,Contagem,contagem,minas-gerais-mg,dentista,39.0,0,50.0
1651,673127,Dr.,Andre Meles,São Sebastião Do Paraíso,sao-sebastiao-do-paraiso,minas-gerais-mg,ginecologista,3.0,0,300.0
1652,767701,Dra.,Isa Teixeira Silva,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,14.0,0,300.0
1653,379284,Dra.,Paula Ravenna Sampaio Bastos,Governador Valadares,governador-valadares,minas-gerais-mg,neurologista,2.0,0,300.0
1654,284023,Dra.,Ruthiana De Morais,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,0.0,0,300.0
1655,778746,Dra.,Julia Lages Motta,Belo Horizonte,belo-horizonte,minas-gerais-mg,dermatologista,0.0,0,130.0
1656,683004,Dr.,Arthur Pacheco,Belo Horizonte,belo-horizonte,minas-gerais-mg,dentista,15.0,0,80.0
1657,179983,Dr.,Hubert Caldeira,Montes Claros,montes-claros,minas-gerais-mg,ginecologista,15.0,0,350.0
1658,245101,Dra.,Ana Claudia Barbosa Vieira,Conselheiro Lafaiete,conselheiro-lafaiete,minas-gerais-mg,ginecologista,57.0,1,150.0
1659,745222,Dra.,Paula Valle Versiani,Belo Horizonte,belo-horizonte,minas-gerais-mg,cardiologista,0.0,0,520.0
1660,178052,Dra.,Helena Fraga,Belo Horizonte,belo-horizonte,minas-gerais-mg,oftalmologista,135.0,0,300.0
1661,69861,Dr.,Rubens Costa Vilela,Belo Horizonte,belo-horizonte,minas-gerais-mg,oftalmologista,59.0,0,390.0
1662,697687,Dra.,Luiza Gramiscelli Figueiredo Neves,Nova Lima,nova-lima,minas-gerais-mg,pediatra,7.0,0,300.0
1663,362149,Dra.,Chirley Sato,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,13.0,1,200.0
1664,90897,,Gabriel Mendes De Lima,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,29.0,0,80.0
1665,258127,,Fernanda Mendes Dos Santos,Uberaba,uberaba,minas-gerais-mg,psicologo,22.0,0,140.0
1666,741504,,Adriana Brondani Maffi,Belo Horizonte,belo-horizonte,minas-gerais-mg,terapeuta-complementar,0.0,0,150.0
1667,118391,Dr.,Gabriel Ferreira,Matozinhos,matozinhos,minas-gerais-mg,cardiologista,7.0,0,90.0
1668,251984,Dra.,Andréa Johnson,Belo Horizonte,belo-horizonte,minas-gerais-mg,dentista,23.0,0,180.0
1669,778432,,Fernanda Coelho,Belo Horizonte,belo-horizonte,minas-gerais-mg,fonoaudiologo,0.0,0,175.0
1670,379572,Dra.,Anna Paola De Castro Correa Felício,Belo Horizonte,belo-horizonte,minas-gerais-mg,medico-clinico-geral,28.0,0,150.0
1671,738021,Dra.,Luísa Carvalho Lovisi,Juiz de Fora,juiz-de-fora,minas-gerais-mg,cardiologista,4.0,0,200.0
1672,569264,Dra.,Patrícia Rocha Corrêa,Diamantina,diamantina,minas-gerais-mg,dentista,20.0,0,150.0
1673,436296,Dr.,Elisandro Vital Rodrigues,Belo Horizonte,belo-horizonte,minas-gerais-mg,nefrologista,11.0,0,100.0
1674,740420,Dr.,David Galdino Netto,Itajubá,belo-horizonte,minas-gerais-mg,oftalmologista,39.0,0,300.0
1675,705029,Dra.,Mirella Marques Ferreira Colonhezi,Uberlândia,uberlandia,minas-gerais-mg,pediatra,5.0,0,250.0
1676,673293,Dra.,Lídia Dutra Barros,Conselheiro Lafaiete,conselheiro-lafaiete,minas-gerais-mg,psiquiatra,74.0,0,400.0
1677,409061,Dr.,José Marx Abi-Acl Xavier,Belo Horizonte,belo-horizonte,minas-gerais-mg,urologista,3.0,0,450.0
1678,773652,Dr.,Gilberto Andre Teles De Oliveira Junior,Uberaba,uberaba,minas-gerais-mg,cirurgiao-plastico,2.0,0,300.0
1679,113438,Dra.,Meirielle Teixeira,Belo Horizonte,belo-horizonte,minas-gerais-mg,endocrinologista,28.0,0,120.0
1680,672182,Dr.,Martin Kenichi Yuami,Belo Horizonte,belo-horizonte,minas-gerais-mg,gastroenterologista,1.0,0,300.0
1681,480472,Dra.,Marcela Correa Andrade,Belo Horizonte,formiga,minas-gerais-mg,ginecologista,10.0,0,200.0
1682,467635,Dra.,Ariadne Brito Bertarini,Uberlândia,uberlandia,minas-gerais-mg,pediatra,7.0,0,300.0
1683,326908,Dr.,Sergio Antunes Padilha Junior,Uberlândia,uberlandia,minas-gerais-mg,urologista,18.0,0,250.0
1684,56174,Dr.,Elton Silva De Andrade,Belo Horizonte,belo-horizonte,minas-gerais-mg,cirurgiao-plastico,2.0,0,150.0
1685,473551,,Renata Guimarães Álvares,Belo Horizonte,belo-horizonte,minas-gerais-mg,nutricionista,32.0,0,90.0
1686,326431,Dra.,Marina Alvares Campos Cordeiro,Contagem,contagem,minas-gerais-mg,oftalmologista,27.0,0,250.0
1687,30571,Dra.,Tarcia Lima Rabelo,Belo Horizonte,belo-horizonte,minas-gerais-mg,oftalmologista,36.0,0,200.0
1688,316053,Dr.,Glauber Teixeira Ervilha,Belo Horizonte,belo-horizonte,minas-gerais-mg,ortopedista-traumatologista,45.0,0,250.0
1689,555316,,Gabriella Jeremias Soares,Uberlândia,uberlandia,minas-gerais-mg,psicologo,10.0,1,100.0
1690,507391,Dra.,Érika Santos Freire,Belo Horizonte,belo-horizonte,minas-gerais-mg,dermatologista,121.0,0,250.0
1691,184885,Dra.,Aryanne Brandão Coelho E Silva,Bocaiúva,bocaiuva,minas-gerais-mg,dermatologista,32.0,0,200.0
1692,209788,Dr.,Fabiano Freire Santos Melo,Belo Horizonte,belo-horizonte,minas-gerais-mg,generalista,0.0,0,90.0
1693,251356,Dr.,Rafaello Sala Pasquinelli,Pouso Alegre,pouso-alegre,minas-gerais-mg,oftalmologista,26.0,0,350.0
1694,779398,Dr.,Joselito Nogueira Filho,Nova Lima,nova-lima,minas-gerais-mg,urologista,4.0,0,500.0
1695,638488,Dra.,Grazziella Miranda Da Silveira,Ipatinga,ipatinga,minas-gerais-mg,dermatologista,79.0,0,200.0
1696,685074,Dra.,Luísa Coutinho Teixeira,Belo Horizonte,bambui,minas-gerais-mg,dermatologista,58.0,0,350.0
1697,310093,Dra.,Fabiana Costa,Paracatu,paracatu,minas-gerais-mg,dermatologista,23.0,0,250.0
1698,780942,Dra.,Priscila Gonçalves Resende Chaves,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,12.0,0,300.0
1699,436383,,Isa Gontijo Moreira,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicanalista,3.0,0,150.0
1700,63374,,Roberta Dutra Ribeiro,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,17.0,1,200.0
1701,775539,Dra.,Lisbet Lopez Lorenzo,Contagem,contagem,minas-gerais-mg,generalista,0.0,0,70.0
1702,779026,Dra.,Rafaela Arantes,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,2.0,1,250.0
1703,242867,Dr.,Lucas Tavares Faria,Belo Horizonte,belo-horizonte,minas-gerais-mg,oftalmologista,46.0,0,350.0
1704,533153,,Breno Silveira Mendes,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,26.0,0,250.0
1705,161519,Dra.,Sarah Etienne Arreguy,Juiz de Fora,juiz-de-fora,minas-gerais-mg,endocrinologista,11.0,0,200.0
1706,57265,Dr.,Adenir Bicalho,Resplendor,resplendor,minas-gerais-mg,generalista,1.0,0,300.0
1707,510329,Dra.,Livia Costa Pinto,Barbacena,barbacena,minas-gerais-mg,ginecologista,29.0,0,380.0
1708,669445,Dr.,Raphael Menezes,Lagoa Formosa,patos-de-minas,minas-gerais-mg,psiquiatra,24.0,0,500.0
1709,543680,Dr.,José Diogo Oliveira Fialho,Belo Horizonte,belo-horizonte,minas-gerais-mg,urologista,34.0,0,200.0
1710,186244,Dr.,Anderson De Oliveira Galvão,Nova Lima,nova-lima,minas-gerais-mg,urologista,21.0,0,400.0
1711,770932,Dra.,Luciana Miranda Marcon,Juiz de Fora,juiz-de-fora,minas-gerais-mg,mastologista,0.0,0,250.0
1712,697748,Dr.,Henrique Lima,Belo Horizonte,belo-horizonte,minas-gerais-mg,angiologista,0.0,0,350.0
1713,544566,Dra.,Sara Zuculin,Belo Horizonte,belo-horizonte,minas-gerais-mg,dermatologista,10.0,0,300.0
1714,90182,Dra.,Rosana Rocon,Belo Horizonte,belo-horizonte,minas-gerais-mg,dermatologista,44.0,0,300.0
1715,569468,Dra.,Fabiane Scheffer,Belo Horizonte,belo-horizonte,minas-gerais-mg,dentista,5.0,0,1200.0
1716,762610,Dr.,Kristhian Schneider,Belo Horizonte,belo-horizonte,minas-gerais-mg,generalista,0.0,0,100.0
1717,761037,Dra.,Mariana Marin,Frutal,frutal,minas-gerais-mg,generalista,0.0,0,150.0
1718,759030,Dr.,Thiago Ramos,Belo Horizonte,belo-horizonte,minas-gerais-mg,cirurgiao-geral,2.0,1,250.0
1719,694011,Dra.,Juliana Fabrini,Divinópolis,divinopolis,minas-gerais-mg,dermatologista,31.0,0,300.0
1720,727910,Dr.,Giovane De Oliveira,Itajubá,itajuba,minas-gerais-mg,dentista,22.0,0,300.0
1721,785374,Dr.,Ronaldo Sousa,Pirapora,pirapora,minas-gerais-mg,generalista,0.0,0,150.0
1722,2600,Dr.,Daniel Andrade Diniz,Uberlândia,uberlandia,minas-gerais-mg,neurologista,4.0,0,350.0
1723,238833,Dra.,Maina Garcia Valente,Uberlândia,uberlandia,minas-gerais-mg,nutricionista,2.0,0,400.0
1724,700067,,Samuel Damasio De Almeida Lima,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,15.0,0,75.0
1725,179416,Dra.,Kamila Silva Marins Chamon,Belo Horizonte,belo-horizonte,minas-gerais-mg,cardiologista,9.0,0,150.0
1726,774316,,Priscila Rodrigues De Almeida,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,0.0,0,100.0
1727,745811,,William Marcos,Ipatinga,ipatinga,minas-gerais-mg,psicanalista,0.0,0,250.0
1728,708362,Dra.,Marcela Muniz,Barbacena,barbacena,minas-gerais-mg,cardiologista,18.0,0,200.0
1729,668362,Dra.,Thalita Machado Carlesso,Uberlândia,uberlandia,minas-gerais-mg,dermatologista,7.0,0,400.0
1730,682045,Dra.,Erika Cosendey Elmais,Ipatinga,timoteo,minas-gerais-mg,generalista,1.0,0,200.0
1731,202731,Dra.,Cassia Desiree Marra,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,133.0,0,200.0
1732,389838,Dr.,Newton De Matos Vale,Juiz de Fora,juiz-de-fora,minas-gerais-mg,oftalmologista,6.0,0,390.0
1733,38137,Dr.,Rodrigo Cunha Braga,Itabira,joao-monlevade,minas-gerais-mg,psiquiatra,62.0,0,300.0
1734,238733,Dr.,Fernando Maia,Juiz de Fora,juiz-de-fora,minas-gerais-mg,urologista,91.0,0,350.0
1735,695285,Dra.,Marina Mendes Lopes Vieira,Belo Horizonte,belo-horizonte,minas-gerais-mg,fisioterapeuta,0.0,0,100.0
1736,692875,Dra.,Carolina Marciano Reis,Belo Horizonte,belo-horizonte,minas-gerais-mg,dermatologista,19.0,0,190.0
1737,463276,Dra.,Alessandra Coutinho De Faria,Belo Horizonte,belo-horizonte,minas-gerais-mg,endocrinologista,3.0,0,650.0
1738,514366,Dr.,Ricardo Aranha Magalhães,Governador Valadares,governador-valadares,minas-gerais-mg,gastroenterologista,0.0,0,120.0
1739,662742,Dra.,Débora Meira Fernandes Damásio Soares,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,43.0,0,200.0
1740,531315,Dra.,Priscila Amorim Soares,Belo Horizonte,belo-horizonte,minas-gerais-mg,neurologista,2.0,0,300.0
1741,359771,Dr.,Gustavo Gouvêa Sotto Maior,Juiz de Fora,juiz-de-fora,minas-gerais-mg,oftalmologista,5.0,0,350.0
1742,162641,Dr.,Mharcony Moreira Da Silva Júnior,Uberlândia,uberlandia,minas-gerais-mg,ortopedista-traumatologista,25.0,0,150.0
1743,706474,,Daniela Peçanha,Muriaé,muriae,minas-gerais-mg,terapeuta-complementar,0.0,0,100.0
1744,744223,Dr.,Daniel Cangussu,Betim,betim,minas-gerais-mg,fisioterapeuta,0.0,0,160.0
1745,682715,Dra.,Aline Carvalho Dinali,Belo Horizonte,belo-horizonte,minas-gerais-mg,cirurgiao-plastico,1.0,0,180.0
1746,605168,Dra.,Tatiane Meira Santiago,Montes Claros,montes-claros,minas-gerais-mg,dermatologista,32.0,0,250.0
1747,672618,Dr.,Henrique Martins Aranda Caldeira,Contagem,contagem,minas-gerais-mg,ginecologista,35.0,0,150.0
1748,784020,Dr.,Samuel Wesley Rocha,Pouso Alegre,pouso-alegre,minas-gerais-mg,fisioterapeuta,1.0,0,80.0
1749,84143,Dra.,Ana Cláudia Scalioni,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,36.0,0,350.0
1750,691884,Dra.,Patricia Jorge Schwenck,Sete Lagoas,sete-lagoas,minas-gerais-mg,ginecologista,124.0,1,200.0
1751,720356,Dr.,Lucas Medrado Luz,Contagem,contagem,minas-gerais-mg,oftalmologista,9.0,0,180.0
1752,443467,,Samara De Almeida Souza Vieira,Belo Horizonte,aracatuba,minas-gerais-mg,psicologo,30.0,1,150.0
1753,714250,,Kátia Estevão Rodrigues Estevão,Betim,betim,minas-gerais-mg,terapeuta-complementar,0.0,0,50.0
1754,694472,,Jerusa Do Carmo Brito Rodrigues,Paraguaçu,paraguacu,minas-gerais-mg,terapeuta-complementar,0.0,0,10.0
1755,151750,Prof.,Renato Carvalho Vilella,Belo Horizonte,belo-horizonte,minas-gerais-mg,fisioterapeuta,0.0,0,250.0
1756,535073,,Saulo Fonseca,Itabira,itabira,minas-gerais-mg,fisioterapeuta,0.0,0,80.0
1757,369096,Dra.,Yvely Iunes Akel,Araxá,araxa,minas-gerais-mg,neurologista,1.0,0,300.0
1758,80456,Dr.,Mario Saad,Poços de Caldas,pocos-de-caldas,minas-gerais-mg,oftalmologista,27.0,0,150.0
1759,700609,,Daniella Duarte,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicanalista,5.0,0,180.0
1760,127873,Prof.,Victor Cruz De Freitas,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicanalista,5.0,0,250.0
1761,684967,Prof.,Cláudio Rezende,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,4.0,1,120.0
1762,710273,Dra.,Teresa Cristina Alcalá Aveiro Aguiar,Uberaba,uberaba,minas-gerais-mg,psicanalista,4.0,0,100.0
1763,709067,,Iriane Martins,Belo Horizonte,belo-horizonte,minas-gerais-mg,terapeuta-complementar,0.0,0,300.0
1764,699082,Dra.,Nathália Andrade,Belo Horizonte,belo-horizonte,minas-gerais-mg,fisioterapeuta,0.0,0,150.0
1765,699129,Dra.,Cristiane Ramos De Morais,Uberlândia,uberlandia,minas-gerais-mg,fisioterapeuta,0.0,0,100.0
1766,385379,Dr.,João Henrique Da Fonseca Armada Barros,Belo Horizonte,belo-horizonte,minas-gerais-mg,dermatologista,10.0,0,200.0
1767,603773,Dra.,Amanda Vilela,Governador Valadares,governador-valadares,minas-gerais-mg,dermatologista,10.0,0,200.0
1768,707953,,Jairo Gonçalves Venancio,Pouso Alegre,pouso-alegre,minas-gerais-mg,psicanalista,4.0,0,100.0
1769,763018,,Walteisa Costa,Lagoa Dourada,sao-joao-del-rei,minas-gerais-mg,psicologo,17.0,1,120.0
1770,692602,Dra.,Cristina Trad Lopes Ribeiro,Belo Horizonte,belo-horizonte,minas-gerais-mg,fisioterapeuta,0.0,0,120.0
1771,727608,Dra.,Maria Eduarda Arcos Arteche Hamilton,Pouso Alegre,pouso-alegre,minas-gerais-mg,dentista,11.0,0,100.0
1772,683957,Dr.,Andrey Espíndola,Montes Claros,montes-claros,minas-gerais-mg,generalista,0.0,0,1200.0
1773,701793,Dr.,Pedro Cascimiro,Belo Horizonte,belo-horizonte,minas-gerais-mg,generalista,0.0,0,140.0
1774,709667,Dr.,Bruno Guimarães Da Fonseca,Cachoeira Do Campo,itabirito,minas-gerais-mg,medico-clinico-geral,137.0,0,152.0
